  3.5000000e+001	  1.2393000e+004	  4.6575440e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  3.6000000e+001	  1.9568000e+004	  5.8770563e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  3.7000000e+001	  1.6338000e+004	  5.1491169e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  3.8000000e+001	  1.4681000e+004	  4.9177879e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  3.9000000e+001	  2.6086000e+004	  6.4915433e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  4.0000000e+001	  1.2831000e+004	  4.5963961e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  4.1000000e+001	  8.0360000e+003	  4.1788939e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  4.2000000e+001	  5.7290000e+003	  3.5574726e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  4.3000000e+001	  6.8160000e+003	  3.8906097e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  4.4000000e+001	  5.3300000e+003	  3.4004877e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  4.5000000e+001	  8.7570000e+003	  4.4344574e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  4.6000000e+001	  1.1182000e+004	  4.9797265e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  4.7000000e+001	  4.6480000e+003	  3.1722035e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  4.8000000e+001	  6.4910000e+003	  3.7233304e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  4.9000000e+001	  1.0699000e+004	  5.0680108e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  5.0000000e+001	  8.9460000e+003	  4.4958788e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  5.1000000e+001	  8.2140000e+003	  4.2178889e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  5.2000000e+001	  9.0340000e+003	  4.4471782e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  5.3000000e+001	  1.2442000e+004	  5.5431580e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  5.4000000e+001	  1.0982000e+004	  4.9480108e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  5.5000000e+001	  1.5397000e+004	  5.8411479e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  5.6000000e+001	  1.5048000e+004	  6.0605592e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  5.7000000e+001	  1.2170000e+004	  5.2338687e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  5.8000000e+001	  2.3303000e+004	  7.2613918e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  5.9000000e+001	  1.5912000e+004	  5.9971277e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  6.0000000e+001	  1.1798000e+004	  5.1231580e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  6.1000000e+001	  1.0327000e+004	  3.8067619e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  6.2000000e+001	  9.1160000e+003	  3.5687720e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  6.3000000e+001	  1.1482000e+004	  4.0033304e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  6.4000000e+001	  7.0970000e+003	  3.1390664e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  6.5000000e+001	  1.3336000e+004	  4.3188939e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  6.6000000e+001	  8.6830000e+003	  3.5004877e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  6.7000000e+001	  8.6070000e+003	  3.4687720e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  6.8000000e+001	  4.3820000e+003	  2.4562237e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  6.9000000e+001	  1.0485000e+004	  3.8150462e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.0000000e+001	  9.1980000e+003	  3.5677670e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.1000000e+001	  1.4488000e+004	  4.5613203e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.2000000e+001	  1.1754000e+004	  4.0657569e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.3000000e+001	  6.5540000e+003	  3.0049242e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.4000000e+001	  1.2178000e+004	  4.1364675e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.5000000e+001	  1.3729000e+004	  4.3813203e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.6000000e+001	  1.9512000e+004	  5.2845794e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.7000000e+001	  2.7301000e+004	  6.2595541e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.8000000e+001	  1.3745000e+004	  4.3896046e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.9000000e+001	  1.8606000e+004	  5.1962951e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.0000000e+001	  1.4996000e+004	  4.6154625e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.1000000e+001	  8.9930000e+003	  4.0077670e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  8.2000000e+001	  9.6920000e+003	  4.0568124e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  8.3000000e+001	  4.8430000e+003	  2.8758074e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  8.4000000e+001	  5.5000000e+003	  3.0647518e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  8.5000000e+001	  1.4662000e+004	  5.0876659e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  8.6000000e+001	  1.1895000e+004	  4.6011479e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  8.7000000e+001	  5.0250000e+003	  2.9610765e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  8.8000000e+001	  2.2967000e+004	  6.4256558e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  8.9000000e+001	  2.2270000e+004	  6.2837468e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  9.0000000e+001	  2.0482000e+004	  5.8602439e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  9.1000000e+001	  9.9540000e+003	  4.0941125e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  9.2000000e+001	  1.0003000e+004	  3.9769848e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  9.3000000e+001	  9.9720000e+003	  4.1219805e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  9.4000000e+001	  1.2671000e+004	  4.6628131e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  9.5000000e+001	  1.8322000e+004	  5.6263456e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  9.6000000e+001	  1.7441000e+004	  5.3753911e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  9.7000000e+001	  1.9788000e+004	  6.5024978e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  9.8000000e+001	  1.5063000e+004	  4.9881118e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  9.9000000e+001	  2.3823000e+004	  6.5465895e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.0000000e+002	  1.0411000e+004	  4.1482547e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.0100000e+002	  5.6640000e+003	  3.5487720e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.0200000e+002	  4.8330000e+003	  3.2566400e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.0300000e+002	  4.3350000e+003	  3.0449242e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.0400000e+002	  5.5680000e+003	  3.4404877e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.0500000e+002	  5.0330000e+003	  3.2814928e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.0600000e+002	  7.0720000e+003	  3.9101934e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.0700000e+002	  1.5880000e+004	  5.9722749e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.0800000e+002	  1.8155000e+004	  6.5234019e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.0900000e+002	  2.5773000e+004	  7.5408030e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.1000000e+002	  3.5388000e+004	  8.9373716e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.1100000e+002	  1.7602000e+004	  6.3615642e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.1200000e+002	  1.4230000e+004	  5.6967114e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.1300000e+002	  2.0036000e+004	  6.7686710e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.1400000e+002	  1.7674000e+004	  6.3108535e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.1500000e+002	  1.1727000e+004	  5.0661732e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.1600000e+002	  8.8710000e+003	  4.4085996e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.1700000e+002	  1.1394000e+004	  5.0055844e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.1800000e+002	  1.4649000e+004	  5.6635743e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.1900000e+002	  2.0205000e+004	  6.6595541e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.2000000e+002	  1.0028000e+004	  4.6685996e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.2100000e+002	  1.3510000e+004	  4.3578889e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.2200000e+002	  9.9380000e+003	  3.7277670e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.2300000e+002	  8.1690000e+003	  3.3946299e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.2400000e+002	  5.5920000e+003	  2.7859293e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.2500000e+002	  1.2995000e+004	  4.2964675e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.2600000e+002	  1.2786000e+004	  4.2823254e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.2700000e+002	  5.9670000e+003	  2.8659293e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.2800000e+002	  7.5330000e+003	  3.2497771e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.2900000e+002	  5.7700000e+003	  2.8435029e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.3000000e+002	  7.2670000e+003	  3.1873506e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.3100000e+002	  3.0885000e+004	  6.5644069e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.3200000e+002	  2.6549000e+004	  6.0898485e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.3300000e+002	  2.9635000e+004	  6.4302648e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.3400000e+002	  2.4383000e+004	  5.8542850e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.3500000e+002	  2.0830000e+004	  5.4470058e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.3600000e+002	  2.5923000e+004	  6.0049957e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.3700000e+002	  2.0934000e+004	  5.4197265e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.3800000e+002	  1.5317000e+004	  4.6144574e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.3900000e+002	  1.4894000e+004	  4.5544574e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.4000000e+002	  1.5833000e+004	  4.7027417e+002	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.4100000e+002	  1.0654000e+004	  4.3283557e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.4200000e+002	  7.0910000e+003	  3.4402439e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.4300000e+002	  7.9340000e+003	  3.7197265e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.4400000e+002	  8.0510000e+003	  3.6291169e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.4500000e+002	  7.9640000e+003	  3.5404163e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.4600000e+002	  2.6940000e+004	  6.9496046e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.4700000e+002	  3.4659000e+004	  7.7916147e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.4800000e+002	  2.0513000e+004	  6.1298485e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.4900000e+002	  2.1113000e+004	  6.1210469e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.5000000e+002	  2.5446000e+004	  6.8468333e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.5100000e+002	  1.3405000e+004	  4.8692597e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.5200000e+002	  1.2091000e+004	  4.5927922e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.5300000e+002	  2.8538000e+004	  6.9996551e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.5400000e+002	  2.0993000e+004	  6.2839906e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.5500000e+002	  2.1065000e+004	  6.0630570e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.5600000e+002	  2.5977000e+004	  6.9286710e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.5700000e+002	  1.3606000e+004	  4.6949747e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.5800000e+002	  1.0810000e+004	  4.4031580e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.5900000e+002	  2.1075000e+004	  6.1393102e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.6000000e+002	  1.7578000e+004	  5.5000714e+002	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	
  1.6100000e+002	  9.7720000e+003	  4.6496046e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.6200000e+002	  6.4430000e+003	  3.7029141e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.6300000e+002	  5.6140000e+003	  3.4819091e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.6400000e+002	  4.7230000e+003	  3.1673506e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.6500000e+002	  7.4680000e+003	  4.0681833e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.6600000e+002	  6.5520000e+003	  3.7526198e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.6700000e+002	  3.0710000e+003	  2.5269343e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.6800000e+002	  1.9401000e+004	  6.6029856e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.6900000e+002	  1.5418000e+004	  5.8326912e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.7000000e+002	  2.6537000e+004	  7.6925188e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.7100000e+002	  2.5720000e+004	  7.5048232e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.7200000e+002	  2.0364000e+004	  6.7716861e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.7300000e+002	  1.6870000e+004	  6.1981328e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.7400000e+002	  1.8800000e+004	  6.5326912e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.7500000e+002	  1.7736000e+004	  6.3439906e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.7600000e+002	  8.8970000e+003	  4.3910260e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.7700000e+002	  8.4390000e+003	  4.2706097e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.7800000e+002	  5.7300000e+003	  3.4994827e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.7900000e+002	  2.6331000e+004	  7.6321024e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
  1.8000000e+002	  1.0990000e+004	  4.9007316e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	
